"type","dates","time_start","time_end","timezone","time_planned","break_time","leave_type","user_id"
work,2022-08-16,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2022-09-05,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2023-03-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-10-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-12-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-05-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-07-08,15:00:00,22:00:00,+08:00,25200,0,not specified,"83888"
free,2022-02-21,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-04-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"74465"
work,2022-07-02,08:00:00,13:00:00,+08:00,18000,0,not specified,"88347"
work,2023-01-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-12-19,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-06-06,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2023-06-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-02-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2023-02-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
free,2022-06-09,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2023-10-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-07-21,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-09-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
free,2022-08-07,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2023-05-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-03-23,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-08-04,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2023-07-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-02-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-01-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2023-08-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-07-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-10-13,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74461"
work,2022-05-15,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2022-08-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2021-11-28,15:30:00,21:30:00,+08:00,21600,0,not specified,"75848"
work,2022-02-19,08:00:00,22:00:00,+08:00,50400,0,not specified,"74042"
work,2022-05-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
free,2022-12-31,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-04-04,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
free,2022-02-07,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-08-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-08-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-02-20,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-09-21,15:00:00,22:00:00,+08:00,25140,60,not specified,"120696"
work,2022-02-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-10-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-09-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-10-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-06-10,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-10-18,08:30:00,14:30:00,+08:00,21600,0,not specified,"84541"
work,2022-04-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-01-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-03-31,15:00:00,22:00:00,+08:00,25200,0,not specified,"92930"
free,2022-12-27,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2023-03-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-01-17,08:00:00,15:00:00,+08:00,25200,0,not specified,"83884"
work,2022-08-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-05-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-09-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2023-03-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-01-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2021-12-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2023-06-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-06-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-10-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
free,2022-05-22,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-09-25,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2022-09-14,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-10-22,08:00:00,13:00:00,+08:00,18000,0,not specified,"155509"
work,2022-06-25,08:00:00,13:00:00,+08:00,18000,0,not specified,"128325"
work,2022-10-05,15:30:00,21:30:00,+08:00,21600,0,not specified,"125748"
work,2023-02-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-11-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-02-17,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-06-04,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2022-02-13,08:00:00,15:00:00,+08:00,25200,0,not specified,"91338"
work,2022-09-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-09-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-01-09,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
free,2022-06-03,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-10-05,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2021-11-03,15:00:00,22:00:00,+08:00,25200,0,not specified,"74639"
work,2023-02-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-12-28,08:00:00,15:00:00,+08:00,25200,0,not specified,"74050"
free,2022-01-18,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-04-26,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-05-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2023-09-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
free,2022-09-21,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2021-12-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-04-10,08:00:00,15:00:00,+08:00,25200,0,not specified,"74461"
work,2023-06-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-07-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"120696"
work,2022-10-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-10-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-09-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2023-08-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-04-03,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-07-19,08:30:00,22:00:00,+08:00,48600,0,not specified,"87864"
work,2023-01-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-08-31,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-07-31,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2022-08-13,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2022-07-08,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-07-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-01-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"83884"
work,2022-01-04,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-06-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-04-16,08:00:00,13:00:00,+08:00,18000,0,not specified,"83902"
work,2022-11-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-04-12,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2021-12-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-03-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-09-21,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
work,2022-04-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-07-26,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2023-01-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-27,08:00:00,15:00:00,+08:00,25140,60,not specified,"83894"
work,2023-03-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-09-02,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-08-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"120666"
work,2023-04-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-05-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-08-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-11-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
free,2022-07-04,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2023-05-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-10-10,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2023-08-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-02-13,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2022-02-16,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-11-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-11-08,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2023-10-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-01-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-10-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-05-31,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-08-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-07-10,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2022-02-19,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
free,2022-05-01,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2023-03-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-09-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-09-22,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74054"
work,2022-03-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"90710"
free,2022-10-12,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-04-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-02-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
free,2022-10-11,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-06-01,08:30:00,14:30:00,+08:00,18000,3600,not specified,"125721"
work,2022-05-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-10-07,08:00:00,15:00:00,+08:00,25200,0,not specified,"120696"
work,2021-11-13,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2022-12-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2023-06-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-01-09,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2021-12-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-11-25,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
work,2022-07-08,15:30:00,21:30:00,+08:00,21600,0,not specified,"132484"
work,2022-06-20,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2021-12-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-08-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2023-09-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-05-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-01-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-12-16,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-04-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2021-11-27,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2023-01-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2023-03-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-10-01,08:00:00,13:00:00,+08:00,18000,0,not specified,"83902"
work,2022-01-15,15:00:00,22:00:00,+08:00,25140,60,not specified,"83893"
work,2022-07-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-07-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-06-03,08:00:00,15:00:00,+08:00,25200,0,not specified,"79765"
work,2022-10-04,08:00:00,15:00:00,+08:00,25200,0,not specified,"120696"
work,2022-11-15,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
work,2022-04-01,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2023-09-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-10-11,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2022-11-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-02-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2023-04-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-08-23,08:00:00,15:00:00,+08:00,25140,60,not specified,"120694"
work,2023-05-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-04-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2021-12-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-12-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-07-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2023-06-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-09-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-06-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-04-27,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-05-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2021-12-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-09-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-01-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-02-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-09-30,15:00:00,22:00:00,+08:00,25200,0,not specified,"120666"
work,2022-01-19,08:30:00,14:30:00,+08:00,21600,0,not specified,"84517"
work,2022-09-12,08:00:00,17:00:00,+08:00,32400,0,not specified,"90377"
free,2022-12-01,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2021-11-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-01-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-07-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2021-12-02,08:00:00,15:00:00,+08:00,25200,0,not specified,"74042"
work,2022-06-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-09-03,08:00:00,17:00:00,+08:00,32400,0,not specified,"90377"
work,2022-09-23,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83888"
work,2021-11-14,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2021-11-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-07-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-09-12,08:30:00,14:30:00,+08:00,21600,0,not specified,"132484"
work,2022-01-03,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
free,2022-06-17,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-06-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-02-10,08:00:00,17:00:00,+08:00,32400,0,not specified,"75952"
free,2022-04-23,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-06-26,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2022-01-30,08:00:00,15:00:00,+08:00,25200,0,not specified,"74050"
work,2022-10-24,08:00:00,15:00:00,+08:00,25200,0,not specified,"79738"
work,2022-10-29,08:00:00,13:00:00,+08:00,18000,0,not specified,"83902"
work,2023-07-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
fake,2022-10-14,,,+06:00,0,,not specified,"146166"
work,2022-01-03,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2023-08-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-03-11,08:00:00,15:00:00,+08:00,25140,60,not specified,"90862"
work,2022-05-04,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2023-03-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2023-02-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-07-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2022-03-09,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2021-11-14,15:00:00,22:00:00,+08:00,25200,0,not specified,"74042"
work,2023-02-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-05-28,17:00:00,22:00:00,+08:00,14400,3600,not specified,"87864"
work,2022-11-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-10-07,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74465"
work,2022-08-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"120666"
work,2022-10-11,15:30:00,21:30:00,+08:00,21600,0,not specified,"125721"
work,2022-03-09,08:00:00,15:00:00,+08:00,25200,0,not specified,"83893"
work,2022-02-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-02-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-03-07,08:00:00,15:00:00,+08:00,25140,60,not specified,"79765"
work,2022-01-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-01-15,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74461"
work,2022-09-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
free,2022-01-16,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-09-30,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-06-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-07-11,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-06-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-05-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"120666"
work,2023-01-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-01-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-04-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-03-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-09-27,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
free,2022-03-20,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-02-24,08:00:00,15:00:00,+08:00,25200,0,not specified,"74461"
work,2023-10-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-06-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-02-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-08-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-01-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
